source_id,source_label,edge_type,target_id,target_label,aspect,condition,polarity,polarity_basis,book,page,section,evidence,pass,status,supersession_basis,general_rule_id,review_flag
abil_constitution,Constitution,MODIFIES,rule_hit_points,Hit Points,per-die adjustment,,neutral,unset,PHB,12,CONSTITUTION TABLE,explicit_rule,prose-sweep,core,,,
abil_constitution,Constitution,MODIFIES,rule_hit_points,Hit Points,raised ceiling,fighter classes only,neutral,unset,PHB,12,CONSTITUTION TABLE,explicit_rule,prose-sweep,core,,,
abil_constitution,Constitution,MODIFIES,rule_system_shock,System Shock Survival,survival chance,,improves,read,PHB,12,CONSTITUTION TABLE,explicit_rule,prose-sweep,core,,,
abil_constitution,Constitution,MODIFIES,rule_resurrection_survival,Resurrection Survival,survival chance,,improves,read,PHB,12,CONSTITUTION TABLE,explicit_rule,prose-sweep,core,,,
abil_constitution,Constitution,GATES,class_illusionist,Illusionist,eligibility,minimum score,enables,derived,PHB,12,CONSTITUTION TABLE,explicit_rule,prose-sweep,core,,,
abil_constitution,Constitution,GATES,class_fighter,Fighter,eligibility,minimum score,enables,derived,PHB,12,CONSTITUTION TABLE,explicit_rule,prose-sweep,core,,,
abil_constitution,Constitution,GATES,class_paladin,Paladin,eligibility,minimum score,enables,derived,PHB,12,CONSTITUTION TABLE,explicit_rule,prose-sweep,core,,,
abil_constitution,Constitution,GATES,class_monk,Monk,eligibility,minimum score,enables,derived,PHB,12,CONSTITUTION TABLE,explicit_rule,prose-sweep,core,,,
abil_constitution,Constitution,GATES,class_ranger,Ranger,eligibility,minimum score,enables,derived,PHB,12,CONSTITUTION TABLE,explicit_rule,prose-sweep,core,,,
abil_constitution,Constitution,GATES,race_dwarf,Dwarf,eligibility,minimum score,enables,derived,PHB,12,CONSTITUTION TABLE,explicit_rule,prose-sweep,core,,,
abil_constitution,Constitution,GATES,race_elf,Elf,eligibility,minimum score,enables,derived,PHB,12,CONSTITUTION TABLE,explicit_rule,prose-sweep,core,,,
abil_constitution,Constitution,GATES,race_gnome,Gnome,eligibility,minimum score,enables,derived,PHB,12,CONSTITUTION TABLE,explicit_rule,prose-sweep,core,,,
abil_constitution,Constitution,GATES,race_halfling,Halfling,eligibility,minimum score,enables,derived,PHB,12,CONSTITUTION TABLE,explicit_rule,prose-sweep,core,,,
abil_constitution,Constitution,GATES,race_half_orc,Half-Orc,eligibility,minimum score,enables,derived,PHB,12,CONSTITUTION TABLE,explicit_rule,prose-sweep,core,,,
rule_aging,Aging,TRIGGERS,rule_system_shock,System Shock Survival,roll required,,neutral,unset,PHB,12,CONSTITUTION TABLE,explicit_rule,prose-sweep,core,,,
rule_petrification,Petrification,TRIGGERS,rule_system_shock,System Shock Survival,roll required,,neutral,unset,PHB,12,CONSTITUTION TABLE,explicit_rule,prose-sweep,core,,,
spell_polymorph_other,Polymorph Others,TRIGGERS,rule_system_shock,System Shock Survival,roll required,,neutral,unset,PHB,12,CONSTITUTION TABLE,explicit_rule,prose-sweep,core,,,
spell_polymorph_any_object,Polymorph Any Object,TRIGGERS,rule_system_shock,System Shock Survival,roll required,,neutral,unset,PHB,12,CONSTITUTION TABLE,explicit_rule,prose-sweep,core,,,
spell_flesh_to_stone,Flesh to Stone,TRIGGERS,rule_system_shock,System Shock Survival,roll required,,neutral,unset,PHB,12,CONSTITUTION TABLE,explicit_rule,prose-sweep,core,,,
tbl_age_categories,Age Categories Table,MODIFIES,abil_strength,Strength,score adjustment,by age bracket,governs,heuristic,DMG,13,"CHARACTER AGE, AGING, DISEASE, AND DEATH (AGING)",explicit_rule,prose-sweep,core,,,
tbl_age_categories,Age Categories Table,MODIFIES,abil_constitution,Constitution,score adjustment,by age bracket,governs,heuristic,DMG,13,"CHARACTER AGE, AGING, DISEASE, AND DEATH (AGING)",explicit_rule,prose-sweep,core,,,
tbl_age_categories,Age Categories Table,MODIFIES,abil_wisdom,Wisdom,score adjustment,by age bracket,governs,heuristic,DMG,13,"CHARACTER AGE, AGING, DISEASE, AND DEATH (AGING)",explicit_rule,prose-sweep,core,,,
tbl_age_categories,Age Categories Table,MODIFIES,abil_intelligence,Intelligence,score adjustment,by age bracket,governs,heuristic,DMG,13,"CHARACTER AGE, AGING, DISEASE, AND DEATH (AGING)",explicit_rule,prose-sweep,core,,,
tbl_age_categories,Age Categories Table,MODIFIES,abil_dexterity,Dexterity,score adjustment,older brackets only,governs,heuristic,DMG,13,"CHARACTER AGE, AGING, DISEASE, AND DEATH (AGING)",explicit_rule,prose-sweep,core,,,
tbl_age_categories,Age Categories Table,OVERRIDES,rule_ability_maximum,Ability Maximum,ceiling,wisdom alone may exceed,neutral,derived,DMG,13,"CHARACTER AGE, AGING, DISEASE, AND DEATH (AGING)",explicit_rule,prose-sweep,core,explicit_replacement,,
tbl_age_categories,Age Categories Table,EXCLUDES,abil_str_exceptional,Exceptional Strength,percentile rating,,negates,derived,DMG,13,"CHARACTER AGE, AGING, DISEASE, AND DEATH (AGING)",explicit_rule,prose-sweep,core,,,
tbl_race_maximums,Racial Ability Maximums,CONSTRAINS,tbl_age_categories,Age Categories Table,permitted adjustment,,governs,heuristic,DMG,13,"CHARACTER AGE, AGING, DISEASE, AND DEATH (AGING)",explicit_rule,prose-sweep,core,,,
race_any,Race,FEEDS_INTO,tbl_age_categories,Age Categories Table,bracket spans,,neutral,derived,DMG,13,"CHARACTER AGE, AGING, DISEASE, AND DEATH (AGING)",explicit_rule,prose-sweep,core,,,
tbl_magical_aging,Magical Aging Causes,TRIGGERS,rule_aging,Aging,years added,,governs,heuristic,DMG,13,"CHARACTER AGE, AGING, DISEASE, AND DEATH (AGING)",explicit_rule,prose-sweep,core,,,
spell_alter_reality,Alter Reality,CONSUMES,rule_lifespan,Lifespan,years,,neutral,derived,DMG,13,"CHARACTER AGE, AGING, DISEASE, AND DEATH (AGING)",explicit_rule,prose-sweep,core,,,
